campaign_id,geo,vertical,traffic_source,device,os,bid,daily_budget,impressions,clicks,conversions,spend,revenue,created_at
camp_06047,MX,nutra,inapp,tablet,ios,0.184,30,297849,7022,470,1199.83,5416.39,2024-06-01 18:00:00
camp_02976,US,nutra,push,mobile,android,0.25,20,87592,1676,128,475.79,6203.51,2024-06-01 21:00:00
camp_04695,TR,gambling,facebook,mobile,android,0.413,200,962606,9258,255,4514.04,6261.46,2024-06-01 21:00:00
camp_01143,MX,sweepstakes,google,desktop,windows,0.186,50,219277,4576,118,634.81,393.44,2024-06-01 21:00:00
camp_06896,US,gambling,tiktok,mobile,android,0.401,30,78735,904,42,405.35,1870.23,2024-06-01 22:00:00
camp_00367,DE,sweepstakes,google,desktop,macos,0.225,200,613845,23138,671,6198.11,6591.61,2024-06-01 22:00:00
camp_03829,IN,nutra,push,mobile,android,0.169,30,214653,2937,52,521.03,214.35,2024-06-01 23:00:00
camp_06048,IN,crypto,tiktok,desktop,macos,0.319,30,85924,1799,25,432.53,525.46,2024-06-02 00:00:00
camp_07563,PL,ecommerce,google,mobile,ios,0.368,200,417360,25669,1282,7561.7,6422.41,2024-06-02 05:00:00
camp_00142,MX,ecommerce,inapp,mobile,ios,0.195,50,146041,3837,226,819.54,3665.22,2024-06-02 05:00:00
camp_02719,PH,gambling,google,mobile,ios,0.49,30,43124,1226,15,698.63,728.98,2024-06-02 05:00:00
camp_00896,IN,nutra,facebook,mobile,android,0.195,30,109021,4960,57,827.65,275.4,2024-06-02 06:00:00
camp_06006,TH,dating,facebook,desktop,windows,0.637,30,50375,1371,81,832.43,376.35,2024-06-02 07:00:00
camp_02255,US,ecommerce,push,tablet,android,0.342,50,71253,4098,333,1723.95,12014.56,2024-06-02 07:00:00
camp_05894,US,crypto,google,mobile,android,0.187,30,135769,5863,181,1038.27,38406.03,2024-06-02 07:00:00
camp_05770,TR,gambling,inapp,mobile,android,0.528,20,23002,1147,35,489.45,543.9,2024-06-02 10:00:00
camp_05016,FR,sweepstakes,facebook,mobile,android,0.201,20,328340,19694,503,3191.87,7389.17,2024-06-02 11:00:00
camp_00650,IN,sweepstakes,native,mobile,ios,0.442,200,357723,17138,307,9590.93,389.63,2024-06-02 12:00:00
camp_07415,ID,dating,facebook,mobile,android,0.517,500,2699692,151788,3306,68943.27,19256.8,2024-06-02 13:00:00
camp_06046,DE,gambling,native,desktop,windows,0.352,200,1411137,50905,849,17186.21,27070.72,2024-06-02 13:00:00
camp_00961,GB,gambling,google,mobile,android,0.31,30,47598,1890,74,706.79,2085.11,2024-06-02 15:00:00
camp_01848,TH,finance,google,mobile,android,0.143,30,314100,17958,325,2472.42,4806.66,2024-06-02 15:00:00
camp_01650,MX,sweepstakes,google,desktop,windows,0.15,50,356047,12699,337,1600.99,1635.32,2024-06-02 15:00:00
camp_01846,PL,ecommerce,native,mobile,ios,0.218,200,1147475,55473,2506,9304.42,21263.15,2024-06-02 15:00:00
camp_05550,GB,ecommerce,tiktok,desktop,macos,0.495,200,204806,5579,352,2619.4,6073.52,2024-06-02 17:00:00
camp_03735,US,gambling,inapp,mobile,ios,0.09,50,816873,58258,3985,6653.46,341222.12,2024-06-02 17:00:00
camp_02643,TR,dating,native,mobile,ios,0.314,200,403732,9998,203,3491.29,1119.8,2024-06-02 17:00:00
camp_03865,NG,finance,tiktok,desktop,windows,0.102,30,128400,2162,88,252.08,745.64,2024-06-02 19:00:00
camp_04970,PH,ecommerce,google,desktop,macos,0.08,100,3034736,87420,4357,8602.04,16084.7,2024-06-02 19:00:00
camp_06712,IN,crypto,google,mobile,android,0.447,50,127695,3200,61,1234.89,419.49,2024-06-02 19:00:00
camp_06185,PL,sweepstakes,tiktok,mobile,ios,0.19,50,135556,1157,40,189.74,306.57,2024-06-02 20:00:00
camp_01697,NG,nutra,push,desktop,macos,0.253,20,72390,1769,24,496.3,300.85,2024-06-03 01:00:00
camp_05019,GB,sweepstakes,facebook,desktop,windows,0.254,500,3857058,59731,2644,19015.79,40761.76,2024-06-03 03:00:00
camp_00914,ID,sweepstakes,push,desktop,macos,0.044,100,2451948,94408,1168,5049.59,1401.24,2024-06-03 04:00:00
camp_07291,US,finance,facebook,desktop,windows,0.271,50,142634,6076,230,1994.08,17820.66,2024-06-03 04:00:00
camp_07010,BR,crypto,facebook,mobile,android,0.492,200,422686,10106,362,4286.56,6611.74,2024-06-03 05:00:00
camp_03190,US,nutra,inapp,mobile,android,0.076,100,709224,31204,866,2788.63,27835.78,2024-06-03 05:00:00
camp_03581,PL,gambling,push,mobile,android,0.284,30,40356,1182,18,311.78,444.41,2024-06-03 06:00:00
camp_05544,DE,dating,facebook,desktop,macos,0.472,30,44646,816,40,341.16,452.04,2024-06-03 06:00:00
camp_02369,PH,nutra,native,desktop,macos,0.477,200,498158,18982,369,7777.33,4564.76,2024-06-03 06:00:00
camp_00971,IT,gambling,inapp,mobile,android,0.16,50,183861,6512,278,759.3,16293.43,2024-06-03 07:00:00
camp_05910,TH,nutra,push,mobile,ios,0.102,50,195246,8923,150,860.35,1094.17,2024-06-03 07:00:00
camp_04465,JP,dating,native,mobile,ios,0.393,50,227903,4568,195,2243.82,3361.58,2024-06-03 07:00:00
camp_07476,MX,gambling,tiktok,mobile,android,0.338,50,239303,7026,143,1785.46,8949.41,2024-06-03 07:00:00
camp_03140,BR,gambling,facebook,desktop,macos,0.265,30,78164,1368,20,290.62,554.45,2024-06-03 08:00:00
camp_04710,GB,sweepstakes,push,mobile,android,0.118,50,187885,9862,288,1496.77,4123.53,2024-06-03 08:00:00
camp_04151,TH,dating,facebook,mobile,ios,0.247,30,156701,7454,185,1511.64,626.86,2024-06-03 08:00:00
camp_07286,PH,crypto,google,mobile,android,0.248,20,160586,3156,30,905.9,559.49,2024-06-03 09:00:00
camp_07725,GB,sweepstakes,native,mobile,android,0.2,20,93613,3573,293,618.69,2545.79,2024-06-03 09:00:00
camp_06273,GB,nutra,tiktok,mobile,android,0.535,20,20264,348,7,177.84,248.42,2024-06-03 09:00:00
camp_07775,ID,ecommerce,native,desktop,windows,0.322,30,78281,2925,114,803.95,641.93,2024-06-03 09:00:00
camp_05740,FR,nutra,google,mobile,android,0.136,50,434061,16463,560,1865.88,14342.33,2024-06-03 09:00:00
camp_01947,FR,dating,google,mobile,ios,0.171,100,675166,36116,1283,4716.6,9604.84,2024-06-03 09:00:00
camp_03587,ID,dating,inapp,desktop,macos,0.147,50,657687,44134,900,8209.66,9417.69,2024-06-03 09:00:00
camp_04460,IN,ecommerce,google,mobile,ios,0.476,20,44139,1985,58,945.29,437.92,2024-06-03 10:00:00
camp_07299,DE,crypto,facebook,desktop,windows,0.526,100,212416,13473,571,6932.98,48165.89,2024-06-03 10:00:00
camp_06257,ID,finance,native,mobile,android,0.41,50,59429,2490,40,1017.13,528.46,2024-06-03 10:00:00
camp_03691,DE,ecommerce,tiktok,mobile,android,0.508,30,63982,1825,118,984.15,5565.86,2024-06-03 10:00:00
camp_00314,GB,dating,inapp,mobile,android,0.645,100,164729,5499,144,3091.27,1000.19,2024-06-03 10:00:00
camp_03493,US,crypto,inapp,mobile,android,0.09,200,1336900,111878,1985,7709.07,102079.34,2024-06-03 11:00:00
camp_06647,BR,ecommerce,inapp,tablet,ios,0.316,50,202658,8838,272,2612.72,2198.73,2024-06-03 11:00:00
camp_00975,MX,gambling,facebook,desktop,windows,0.08,10,238012,11190,189,891.11,4245.78,2024-06-03 11:00:00
camp_07700,IN,ecommerce,facebook,mobile,android,0.412,50,73134,3471,65,1005.75,150.0,2024-06-03 12:00:00
camp_05136,DE,ecommerce,inapp,mobile,ios,0.168,50,158051,5291,535,682.63,18819.33,2024-06-03 13:00:00
camp_06700,FR,crypto,tiktok,mobile,ios,0.297,20,101903,3110,75,649.34,3045.4,2024-06-03 13:00:00
camp_00882,US,crypto,push,mobile,ios,0.23,50,346580,17739,267,3153.62,12825.52,2024-06-03 13:00:00
camp_05033,US,finance,push,mobile,android,0.671,500,847098,50077,2365,26878.97,153658.85,2024-06-03 13:00:00
camp_05339,FR,finance,facebook,desktop,macos,0.213,30,118848,10176,1131,1521.38,23985.74,2024-06-03 14:00:00
camp_03628,IN,nutra,google,mobile,ios,0.56,50,103270,5844,150,2371.53,838.29,2024-06-03 14:00:00
camp_05421,IT,ecommerce,native,mobile,android,0.201,50,239561,6832,177,1322.1,3015.75,2024-06-03 14:00:00
camp_06254,IT,dating,push,tablet,android,0.137,10,134154,6206,142,845.62,1241.4,2024-06-03 15:00:00
camp_04043,TR,crypto,push,desktop,macos,0.162,20,111286,11520,186,1680.11,2842.55,2024-06-03 15:00:00
camp_06626,GB,ecommerce,facebook,desktop,windows,0.209,10,18810,644,54,168.03,711.59,2024-06-03 15:00:00
camp_02750,US,sweepstakes,native,tablet,android,0.364,10,25861,562,24,226.3,342.66,2024-06-03 16:00:00
camp_00611,PH,gambling,google,desktop,windows,0.286,20,61161,3241,94,1120.72,788.83,2024-06-03 16:00:00
camp_07962,US,dating,tiktok,desktop,windows,0.21,30,189029,4739,437,722.24,5910.17,2024-06-03 16:00:00
camp_05186,MX,sweepstakes,google,tablet,ios,0.417,100,173517,5551,89,2193.72,326.54,2024-06-03 16:00:00
camp_05481,PL,gambling,tiktok,mobile,android,0.165,500,3051940,63782,2178,13453.44,109004.81,2024-06-03 18:00:00
camp_00079,TR,gambling,facebook,mobile,ios,0.104,30,315759,12425,336,1210.37,11710.93,2024-06-03 18:00:00
camp_00553,BR,nutra,push,desktop,windows,0.413,50,285582,13894,290,7419.71,3622.03,2024-06-03 18:00:00
camp_00219,IN,gambling,facebook,tablet,ios,0.325,30,86612,1417,20,586.47,204.19,2024-06-03 18:00:00
camp_00028,BR,ecommerce,google,mobile,ios,0.108,50,327440,10741,369,1483.91,3470.65,2024-06-03 19:00:00
camp_07968,DE,dating,google,mobile,android,0.119,200,2543395,184665,8045,21456.57,58136.85,2024-06-03 19:00:00
camp_06804,US,nutra,google,desktop,windows,0.274,10,33545,757,76,201.99,2442.95,2024-06-03 20:00:00
camp_07397,GB,gambling,tiktok,mobile,ios,0.147,20,170562,3222,89,539.67,7859.43,2024-06-03 20:00:00
camp_02708,US,finance,tiktok,tablet,android,0.093,50,808717,8723,882,896.38,37460.56,2024-06-03 20:00:00
camp_05593,US,nutra,google,desktop,windows,0.086,30,155101,2637,122,292.78,4140.11,2024-06-03 21:00:00
camp_07344,US,dating,inapp,mobile,android,0.07,20,384339,6832,803,498.32,11387.99,2024-06-03 21:00:00
camp_00043,JP,nutra,tiktok,mobile,android,0.181,50,108436,1416,82,240.74,5411.18,2024-06-04 00:00:00
camp_02633,IN,sweepstakes,facebook,mobile,ios,0.273,30,141159,2308,32,478.41,93.84,2024-06-04 00:00:00
camp_05114,US,finance,facebook,mobile,android,0.096,30,394812,4489,256,502.21,11963.98,2024-06-04 00:00:00
camp_00437,IN,dating,native,desktop,macos,0.132,500,1186667,15067,242,2489.43,1168.85,2024-06-04 02:00:00
camp_02504,IT,nutra,native,mobile,ios,0.081,50,389918,8793,455,839.68,21698.99,2024-06-04 04:00:00
camp_03846,IN,crypto,facebook,mobile,ios,0.205,20,91372,2135,51,513.45,982.86,2024-06-04 05:00:00
camp_03504,MX,ecommerce,tiktok,mobile,android,0.268,30,142210,3558,224,751.33,1471.9,2024-06-04 06:00:00
camp_06438,TH,nutra,push,mobile,android,0.381,200,512470,13725,353,5091.32,2606.44,2024-06-04 06:00:00
camp_07861,JP,gambling,google,desktop,windows,0.189,50,204556,6663,215,1302.35,15912.58,2024-06-04 06:00:00
camp_04623,US,ecommerce,push,mobile,android,0.292,100,258814,20485,2427,7625.31,56620.54,2024-06-04 07:00:00
camp_03246,US,crypto,facebook,mobile,android,0.176,200,1570097,39301,1139,6110.32,190458.0,2024-06-04 07:00:00
camp_06331,BR,nutra,facebook,desktop,macos,0.195,100,810424,40534,2082,8276.68,31706.65,2024-06-04 07:00:00
camp_07016,DE,ecommerce,facebook,desktop,macos,1.02,10,9146,231,17,285.45,275.51,2024-06-04 07:00:00
camp_04814,US,gambling,push,desktop,windows,0.178,100,437764,45878,1565,9961.18,158254.44,2024-06-04 07:00:00
camp_06206,US,ecommerce,tiktok,mobile,android,1.588,50,41491,554,25,835.27,285.73,2024-06-04 07:00:00
camp_07185,IN,ecommerce,google,mobile,android,0.172,100,419747,14197,302,2104.71,785.06,2024-06-04 07:00:00
camp_01931,US,dating,google,mobile,ios,0.442,50,230352,14259,2552,6255.24,20283.55,2024-06-04 07:00:00
camp_07145,ID,gambling,native,mobile,android,0.17,100,1418610,88891,2451,14232.71,19543.63,2024-06-04 08:00:00
camp_04610,DE,sweepstakes,push,desktop,macos,0.039,20,382734,22735,604,1083.57,14702.38,2024-06-04 08:00:00
camp_01109,PH,finance,inapp,desktop,macos,0.287,200,1011540,44063,1182,14770.86,18979.27,2024-06-04 08:00:00
camp_02851,TH,gambling,google,mobile,android,0.432,10,17520,816,19,350.4,534.25,2024-06-04 09:00:00
camp_02247,US,sweepstakes,native,mobile,android,0.133,200,3357903,85132,3688,13212.71,82158.88,2024-06-04 09:00:00
camp_04882,PL,ecommerce,facebook,desktop,windows,0.028,10,331607,14398,1121,349.66,13835.47,2024-06-04 09:00:00
camp_04160,TH,gambling,facebook,desktop,macos,0.698,100,218727,7819,108,3867.62,1423.85,2024-06-04 09:00:00
camp_01630,IN,dating,native,mobile,ios,0.028,50,4404526,92725,3413,2591.17,17355.34,2024-06-04 10:00:00
camp_01934,BR,ecommerce,push,mobile,android,0.1,10,99835,12612,744,1105.49,3307.38,2024-06-04 10:00:00
camp_03113,DE,nutra,facebook,mobile,ios,0.099,20,160184,8448,205,1048.67,10775.15,2024-06-04 10:00:00
camp_07413,DE,ecommerce,push,mobile,android,0.27,30,76900,4513,243,1276.71,7767.29,2024-06-04 10:00:00
camp_04989,PH,gambling,push,tablet,android,0.148,20,133417,7159,188,1059.64,3637.2,2024-06-04 10:00:00
camp_07695,PL,nutra,tiktok,mobile,ios,0.076,200,2718099,109648,4854,6748.75,40049.28,2024-06-04 10:00:00
camp_06901,NG,crypto,push,mobile,android,0.193,30,157546,11109,181,2337.64,1252.37,2024-06-04 11:00:00
camp_05264,TR,ecommerce,facebook,mobile,ios,0.148,30,236544,10952,418,1823.39,2187.75,2024-06-04 11:00:00
camp_05140,US,gambling,facebook,mobile,android,0.735,20,23784,688,20,459.01,2475.18,2024-06-04 11:00:00
camp_03001,ID,ecommerce,google,mobile,android,0.552,200,302993,18232,1052,11281.5,3018.32,2024-06-04 12:00:00
camp_05292,FR,gambling,native,desktop,macos,0.063,200,3018140,137759,5945,8767.54,390371.86,2024-06-04 12:00:00
camp_00419,PL,finance,google,desktop,macos,0.4,30,80732,5950,366,1853.02,8819.83,2024-06-04 12:00:00
camp_05856,US,gambling,tiktok,desktop,windows,0.298,10,27148,997,106,237.83,8440.97,2024-06-04 12:00:00
camp_02409,BR,finance,native,mobile,ios,0.36,100,365130,15317,319,5774.22,5437.2,2024-06-04 13:00:00
camp_02500,IN,dating,native,mobile,ios,0.23,50,208714,6668,65,1636.46,611.89,2024-06-04 13:00:00
camp_07450,ID,sweepstakes,push,desktop,windows,0.239,50,230263,13663,97,2872.46,726.37,2024-06-04 13:00:00
camp_06771,IT,gambling,google,mobile,android,0.814,50,40806,1676,30,987.28,2365.57,2024-06-04 13:00:00
camp_05551,GB,finance,tiktok,tablet,ios,0.24,20,132265,3383,98,818.62,5395.4,2024-06-04 14:00:00
camp_06952,BR,nutra,google,desktop,macos,0.545,20,44875,2124,71,1378.65,1723.15,2024-06-04 14:00:00
camp_04699,ID,gambling,push,desktop,windows,0.519,50,98147,8206,102,3036.74,1402.81,2024-06-04 15:00:00
camp_02874,PL,sweepstakes,google,desktop,windows,0.128,30,221777,24335,680,2997.38,1910.23,2024-06-04 15:00:00
camp_02257,JP,finance,facebook,mobile,ios,0.171,50,236485,8448,1055,1046.44,121778.11,2024-06-04 15:00:00
camp_04362,US,nutra,facebook,mobile,ios,0.197,100,1151718,28236,2406,6245.28,81827.78,2024-06-04 15:00:00
camp_01399,ID,nutra,native,desktop,windows,0.501,10,13170,357,9,151.41,19.1,2024-06-04 16:00:00
camp_03806,TR,ecommerce,facebook,mobile,android,0.195,30,157441,6961,206,1247.12,1946.08,2024-06-04 17:00:00
camp_02590,IN,finance,native,mobile,ios,0.095,30,245145,5434,112,655.23,952.03,2024-06-04 17:00:00
camp_06939,BR,ecommerce,push,mobile,android,0.103,500,3766540,229205,7920,18598.03,126010.46,2024-06-04 17:00:00
camp_06825,BR,ecommerce,tiktok,desktop,macos,0.127,50,348918,7457,375,730.79,3706.4,2024-06-04 17:00:00
camp_01031,PH,ecommerce,facebook,mobile,ios,0.1,50,414134,17148,469,1757.4,2153.45,2024-06-04 17:00:00
camp_05557,US,gambling,google,desktop,macos,0.218,200,591075,26076,765,4196.82,69741.55,2024-06-04 17:00:00
camp_05961,BR,ecommerce,facebook,desktop,macos,0.115,200,1666196,44304,2196,4962.48,41590.21,2024-06-04 18:00:00
camp_02511,BR,gambling,push,mobile,ios,0.466,100,255873,7927,115,4483.91,4523.31,2024-06-04 18:00:00
camp_06262,TH,dating,push,mobile,ios,0.079,200,1752591,140021,2744,14043.76,52132.2,2024-06-04 18:00:00
camp_03410,IN,sweepstakes,tiktok,mobile,android,0.358,50,188940,3077,49,1111.05,134.35,2024-06-04 19:00:00
camp_01744,GB,sweepstakes,native,mobile,android,0.184,20,69151,2153,148,360.89,1017.3,2024-06-04 20:00:00
camp_00908,ID,ecommerce,push,mobile,android,0.162,200,2676875,91797,2798,12255.77,12325.69,2024-06-04 22:00:00
camp_07200,PH,ecommerce,inapp,desktop,macos,0.064,20,233724,4788,238,242.98,2090.38,2024-06-04 23:00:00
camp_04700,BR,finance,push,desktop,macos,0.315,50,105977,1680,49,548.13,755.12,2024-06-05 00:00:00
camp_02349,TH,dating,native,mobile,android,0.259,500,3719321,28682,567,8091.66,3579.51,2024-06-05 00:00:00
camp_05132,IT,crypto,push,desktop,macos,0.085,30,267055,8334,123,834.65,7038.72,2024-06-05 03:00:00
camp_01507,NG,ecommerce,google,mobile,ios,0.54,20,29149,1075,17,590.73,47.07,2024-06-05 04:00:00
camp_07718,BR,gambling,facebook,mobile,android,0.119,30,268055,4423,69,381.84,1496.93,2024-06-05 05:00:00
camp_00555,GB,ecommerce,facebook,desktop,windows,0.213,50,347553,12508,715,3139.48,20342.99,2024-06-05 05:00:00
camp_04341,MX,crypto,push,mobile,android,0.182,200,898826,31892,784,5976.89,15192.02,2024-06-05 06:00:00
camp_04058,TR,gambling,tiktok,desktop,macos,0.403,10,75609,1945,99,652.43,4478.45,2024-06-05 06:00:00
camp_05672,MX,gambling,inapp,mobile,ios,0.117,20,131105,5221,45,439.5,606.22,2024-06-05 08:00:00
camp_01118,MX,ecommerce,inapp,mobile,ios,0.606,100,115957,4879,158,3442.74,1208.71,2024-06-05 08:00:00
camp_01100,JP,crypto,google,tablet,android,0.122,500,2846852,89141,2834,7639.39,486574.42,2024-06-05 08:00:00
camp_00619,DE,crypto,tiktok,mobile,android,0.38,30,154827,3940,131,1691.94,4167.79,2024-06-05 08:00:00
camp_04883,US,sweepstakes,push,desktop,macos,0.697,30,35138,1617,110,862.44,916.15,2024-06-05 08:00:00
camp_07551,TH,nutra,google,mobile,android,0.453,50,92330,4720,196,2254.94,1617.16,2024-06-05 08:00:00
camp_02653,JP,gambling,push,mobile,ios,0.772,30,31944,1448,63,1088.49,4492.74,2024-06-05 09:00:00
camp_02748,PL,nutra,facebook,desktop,windows,0.071,30,323376,11258,427,1012.42,9748.72,2024-06-05 10:00:00
camp_00234,IT,crypto,facebook,mobile,android,0.282,500,3866033,162968,3576,33002.24,218252.04,2024-06-05 10:00:00
camp_04560,NG,nutra,tiktok,mobile,android,0.047,100,2248370,32046,703,1633.58,2816.43,2024-06-05 11:00:00
camp_05801,US,gambling,google,mobile,android,1.371,50,110417,5618,205,7403.16,17060.57,2024-06-05 11:00:00
camp_03321,GB,gambling,google,desktop,macos,0.334,20,48716,2408,89,803.36,13249.84,2024-06-05 11:00:00
camp_03970,US,finance,push,mobile,android,0.165,20,93830,14071,533,2802.18,41080.77,2024-06-05 11:00:00
camp_02366,ID,ecommerce,tiktok,mobile,android,0.332,200,1058671,26006,770,9711.94,7684.27,2024-06-05 12:00:00
camp_04536,TR,finance,inapp,mobile,ios,0.085,20,128088,4275,118,293.62,1264.89,2024-06-05 12:00:00
camp_06664,JP,sweepstakes,tiktok,desktop,windows,0.087,100,639620,19748,750,1435.37,8913.99,2024-06-05 12:00:00
camp_04306,PL,gambling,push,mobile,ios,0.106,500,7528368,354406,9567,28178.0,353188.53,2024-06-05 12:00:00
camp_02278,DE,finance,google,mobile,android,0.464,30,44034,2530,162,1234.08,8922.03,2024-06-05 12:00:00
camp_05138,NG,finance,facebook,mobile,ios,0.944,100,92272,6565,74,7626.2,585.89,2024-06-05 13:00:00
camp_01921,JP,sweepstakes,native,mobile,android,0.204,20,156210,5218,165,997.8,1852.37,2024-06-05 13:00:00
camp_02766,TR,dating,push,desktop,windows,0.071,500,12473536,1314689,41287,66197.54,188615.26,2024-06-05 14:00:00
camp_00706,US,dating,facebook,desktop,macos,0.431,50,82463,2931,222,1439.06,3441.01,2024-06-05 14:00:00
camp_04635,US,nutra,google,desktop,macos,0.608,20,32055,3598,129,2228.6,4903.61,2024-06-05 14:00:00
camp_01393,GB,dating,google,mobile,android,0.146,50,268134,14954,356,1597.89,6050.4,2024-06-05 14:00:00
camp_07644,FR,ecommerce,native,mobile,android,0.426,50,122348,3546,292,1110.17,2548.52,2024-06-05 15:00:00
camp_03366,US,nutra,facebook,desktop,macos,0.092,30,153028,4839,459,433.17,24947.63,2024-06-05 15:00:00
camp_07250,TH,dating,native,mobile,android,0.113,20,379166,17578,490,2018.71,3574.7,2024-06-05 15:00:00
camp_00308,IN,finance,push,mobile,android,0.499,50,65209,4467,88,2569.86,1120.89,2024-06-05 15:00:00
camp_02933,IT,ecommerce,facebook,mobile,ios,0.394,30,41733,2039,102,842.92,920.95,2024-06-05 16:00:00
camp_04029,BR,nutra,inapp,desktop,macos,0.105,50,665451,30854,692,3059.19,13950.2,2024-06-05 16:00:00
camp_03468,ID,sweepstakes,push,mobile,android,0.221,50,246312,12917,274,2391.9,977.68,2024-06-05 17:00:00
camp_05381,FR,finance,google,mobile,ios,0.31,20,81971,2098,181,482.06,6414.06,2024-06-05 17:00:00
camp_02520,NG,ecommerce,google,mobile,android,0.19,30,171254,6135,78,836.2,147.32,2024-06-05 17:00:00
camp_00458,TH,finance,google,mobile,ios,0.212,50,168894,6113,145,1309.71,3997.17,2024-06-05 18:00:00
camp_02743,US,gambling,google,mobile,android,0.121,20,227596,8202,477,1191.7,28033.29,2024-06-05 18:00:00
camp_07430,PL,sweepstakes,tiktok,mobile,ios,0.1,50,918155,11730,189,1517.08,692.8,2024-06-05 19:00:00
camp_01147,IN,ecommerce,tiktok,mobile,ios,0.053,100,1830650,51874,1852,3341.76,4059.52,2024-06-05 19:00:00
camp_06968,JP,ecommerce,facebook,tablet,ios,0.642,10,7167,203,10,120.18,564.52,2024-06-05 19:00:00
camp_06040,MX,finance,google,mobile,ios,0.322,50,171359,4189,97,1620.22,1113.6,2024-06-05 19:00:00
camp_06384,TR,sweepstakes,google,mobile,android,0.296,50,290680,6466,130,1840.22,115.67,2024-06-05 20:00:00
camp_05250,TH,finance,google,mobile,android,0.168,50,642515,24128,445,4453.7,13911.02,2024-06-05 21:00:00
